DATA_EXIBICAO;TITULO_ORIGINAL;TITULO_BRASIL;CPB_ROE;PAIS_OBRA;REGISTRO_SALA;NOME_SALA;PUBLICO;REGISTRO_GRUPO_EXIBIDOR;REGISTRO_EXIBIDOR;REGISTRO_COMPLEXO;MUNICIPIO_SALA_COMPLEXO;UF_SALA_COMPLEXO;RAZAO_SOCIAL_DISTRIBUIDORA;CNPJ_DISTRIBUIDORA;NR_PROTOCOLO_ENVIO;DATA_HORA_ENVIO_PROTOCOLO
13/06/2020;SONIC THE HEDGEHOG;SONIC - O FILME;E2000012200000;CANADÁ;5006584;CINE LASER PASSO FUNDO DRIVE-IN;88;6000104;43959;43960;PASSO FUNDO;RS;PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA;27.654.722/0001-16;31004041000720;09/07/2020 20:30:39
13/06/2020;SONIC THE HEDGEHOG;SONIC - O FILME;E2000012200000;CANADÁ;5006570;TOP CINEPLEX PAULÍNIA - DRIVE-IN;22;6000056;19398;19399;PAULÍNIA;SP;PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA;27.654.722/0001-16;31004041000720;09/07/2020 20:30:39
13/06/2020;STORKS;CEGONHAS - A HISTÓRIA QUE NÃO TE CONTARAM;E1600405300000;ESTADOS UNIDOS;5002102;CINE DRIVEIN;255;;5465;6715;BRASÍLIA;DF;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000820;09/07/2020 20:47:41
13/06/2020;THE INVISIBLE MAN;O HOMEM INVISÍVEL;E1900438600000;AUSTRÁLIA;5006561;CINEART CACOAL SHOPPING SALA DRIVE-IN;13;;19535;37071;CACOAL;RO;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000820;09/07/2020 19:41:29
13/06/2020;THE NUN;A FREIRA;E1800306100000;ESTADOS UNIDOS;5006548;CINE SUL LENÇÓIS PAULISTA DRIVE-IN;32;6000121;44707;44708;LENÇÓIS PAULISTA;SP;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000820;09/07/2020 20:47:41
13/06/2020;TURMA DA MÔNICA - LAÇOS;;B1900235500000;BRASIL;5006555;CENTERPLEX BARRETOS CINE DRIVE-IN;6;6000006;16321;18414;BARRETOS;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026001920;27/10/2020 15:32:09
13/06/2020;TURMA DA MÔNICA - LAÇOS;;B1900235500000;BRASIL;5006557;CENTERPLEX CIDADE NORTE DRIVE-IN;4;6000006;2836;22580;SÃO JOSÉ DO RIO PRETO;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026001920;27/10/2020 15:32:09
13/06/2020;TURMA DA MÔNICA - LAÇOS;;B1900235500000;BRASIL;5006551;CENTERPLEX LAPA DRIVE-IN - CINE CTN;342;6000006;2836;2842;SÃO PAULO;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026001920;27/10/2020 15:32:09
13/06/2020;WONDER;EXTRAORDINÁRIO;E1700451500000;ESTADOS UNIDOS;;GRUPOCINE ITAPETININGA (DRIVE IN);23;;;;ITAPETININGA;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026001920;27/10/2020 15:32:09
14/06/2020;A STAR IS BORN;NASCE UMA ESTRELA;E1800303500000;ESTADOS UNIDOS;5002102;CINE DRIVEIN;237;;5465;6715;BRASÍLIA;DF;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000820;09/07/2020 20:47:41
14/06/2020;A STAR IS BORN;NASCE UMA ESTRELA;E1800303500000;ESTADOS UNIDOS;5006584;CINE LASER PASSO FUNDO DRIVE-IN;66;6000104;43959;43960;PASSO FUNDO;RS;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000820;09/07/2020 20:47:41
14/06/2020;A STAR IS BORN;NASCE UMA ESTRELA;E1800303500000;ESTADOS UNIDOS;5006562;CINE QUINZE DRIVE-IN;8;6000012;15558;39450;GUARAPUAVA;PR;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000820;09/07/2020 20:47:41
14/06/2020;A STAR IS BORN;NASCE UMA ESTRELA;E1800303500000;ESTADOS UNIDOS;5006550;CINEPLUS FAZENDA DRIVE-IN;4;6000023;36183;36184;FAZENDA RIO GRANDE;PR;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000820;09/07/2020 20:47:41
14/06/2020;A STAR IS BORN;NASCE UMA ESTRELA;E1800303500000;ESTADOS UNIDOS;5006567;CINESHOW TUBARÃO DRIVE-IN;21;6000025;33770;33771;TUBARÃO;SC;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000820;09/07/2020 20:47:41
14/06/2020;A STAR IS BORN;NASCE UMA ESTRELA;E1800303500000;ESTADOS UNIDOS;5006574;DRIVE IN CINEART ALPHAVILLE;29;6000013;437;45925;NOVA LIMA;MG;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000820;09/07/2020 20:47:41
14/06/2020;A STAR IS BORN;NASCE UMA ESTRELA;E1800303500000;ESTADOS UNIDOS;5006570;TOP CINEPLEX PAULÍNIA - DRIVE-IN;9;6000056;19398;19399;PAULÍNIA;SP;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000820;09/07/2020 20:47:41
14/06/2020;BAD BOYS FOR LIFE;BAD BOYS PARA SEMPRE;E1900525600000;ESTADOS UNIDOS;5006548;CINE SUL LENÇÓIS PAULISTA DRIVE-IN;8;6000121;44707;44708;LENÇÓIS PAULISTA;SP;COLUMBIA TRISTAR FILMES DO BRASIL LTDA;00.979.601/0001-98;30006058001220;10/07/2020 19:14:31
14/06/2020;BLOODSHOT;BLOODSHOT;E1900579400000;ESTADOS UNIDOS;5006553;CINE PRIME URUGUAIANA DRIVE-IN;6;6000110;43318;43979;URUGUAIANA;RS;COLUMBIA TRISTAR FILMES DO BRASIL LTDA;00.979.601/0001-98;30006058001220;10/07/2020 19:14:31
14/06/2020;DE PERNAS PRO AR 3;;B1900104200000;BRASIL;5006547;LITORAL PLAZA DRIVE-IN;2;6000027;22546;41704;PRAIA GRANDE;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026001920;27/10/2020 15:32:09
14/06/2020;DOLITTLE;DOLITTLE;E1900437900000;ESTADOS UNIDOS;5006550;CINEPLUS FAZENDA DRIVE-IN;4;6000023;36183;36184;FAZENDA RIO GRANDE;PR;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000820;09/07/2020 19:41:29
14/06/2020;FIVE FEET APART;A CINCO PASSOS DE VOCÊ;E1900025700000;ESTADOS UNIDOS;5006547;LITORAL PLAZA DRIVE-IN;22;6000027;22546;41704;PRAIA GRANDE;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026001920;27/10/2020 15:32:09
14/06/2020;GRETEL & HANSEL (2020);MARIA E JOÃO - O CONTO DAS BRUXAS;E1900467000000;ESTADOS UNIDOS;5005304;CINEFLIX VÁRZEA GRANDE SHOPPING - SALA 1;12;6000014;24534;31101;VÁRZEA GRANDE;MT;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807002020;09/09/2020 10:55:01
14/06/2020;HOW TO TRAIN YOUR DRAGON: THE HIDDEN WORLD;COMO TREINAR O SEU DRAGÃO 3;E1800532200000;ESTADOS UNIDOS;5005024;CINE GLOBO SANTA ROSA;9;6000010;20979;29163;SANTA ROSA;RS;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000820;09/07/2020 19:41:29
14/06/2020;JIGSAW;JOGOS MORTAIS: JIGSAW;E1700451200000;CANADÁ;5006551;CENTERPLEX LAPA DRIVE-IN - CINE CTN;214;6000006;2836;2842;SÃO PAULO;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026001920;27/10/2020 15:32:09
14/06/2020;JOKER;CORINGA;E1900357300000;CANADÁ;5006557;CENTERPLEX CIDADE NORTE DRIVE-IN;30;6000006;2836;22580;SÃO JOSÉ DO RIO PRETO;SP;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000820;09/07/2020 20:47:41
14/06/2020;JOKER;CORINGA;E1900357300000;CANADÁ;5006548;CINE SUL LENÇÓIS PAULISTA DRIVE-IN;12;6000121;44707;44708;LENÇÓIS PAULISTA;SP;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000820;09/07/2020 20:47:41
14/06/2020;JOKER;CORINGA;E1900357300000;CANADÁ;5006554;CINEPLUS XAXIM DRIVE-IN - PLANETA DRIVE-IN;82;6000023;15673;15674;CURITIBA;PR;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000820;09/07/2020 20:47:41
14/06/2020;LA LA LAND;LA LA LAND – CANTANDO ESTAÇÕES;E1600677400000;ESTADOS UNIDOS;5006551;CENTERPLEX LAPA DRIVE-IN - CINE CTN;216;6000006;2836;2842;SÃO PAULO;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026001920;27/10/2020 15:32:09
14/06/2020;LA LA LAND;LA LA LAND – CANTANDO ESTAÇÕES;E1600677400000;ESTADOS UNIDOS;;GRUPOCINE ITAPETININGA (DRIVE IN);6;;;;ITAPETININGA;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026001920;27/10/2020 15:32:09
14/06/2020;LAST CHRISTMAS;UMA SEGUNDA CHANCE PARA AMAR;E1900436800000;ESTADOS UNIDOS;5005024;CINE GLOBO SANTA ROSA;12;6000010;20979;29163;SANTA ROSA;RS;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000820;09/07/2020 19:41:29
14/06/2020;LEGO BATMAN THE MOVIE DC SUPER HEROES UNITE;BATMAN LEGO - O FILME: SUPER HEROIS SE UNEM;E1500826200000;ESTADOS UNIDOS;5006567;CINESHOW TUBARÃO DRIVE-IN;11;6000025;33770;33771;TUBARÃO;SC;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000820;09/07/2020 20:47:41
14/06/2020;LITTLE WOMEN;ADORÁVEIS MULHERES;E1900512400000;ESTADOS UNIDOS;5002102;CINE DRIVEIN;212;;5465;6715;BRASÍLIA;DF;COLUMBIA TRISTAR FILMES DO BRASIL LTDA;00.979.601/0001-98;30006058001220;10/07/2020 19:14:31
14/06/2020;MINHA MÃE É UMA PEÇA 3;;B1900576900000;BRASIL;5006194;LITORAL PLAZA 02;25;6000027;22546;41704;PRAIA GRANDE;SP;FREESPIRIT DISTRIBUIDORA DE FILMES LTDA.;07.616.202/0001-01;31005250002320;28/07/2020 16:35:58
14/06/2020;MINHA MÃE É UMA PEÇA 3;;B1900576900000;BRASIL;5003570;SALA CIDADE JARDIM NORTE 01;44;6000006;2836;22580;SÃO JOSÉ DO RIO PRETO;SP;FREESPIRIT DISTRIBUIDORA DE FILMES LTDA.;07.616.202/0001-01;31005250002320;28/07/2020 16:35:58
14/06/2020;SKJELVET;TERREMOTO;E1900615600000;NORUEGA;5005306;CINEFLIX VÁRZEA GRANDE SHOPPING - SALA 3;7;6000014;24534;31101;VÁRZEA GRANDE;MT;ANTONIO FERNANDES FILMES LTDA;02.668.665/0001-01;30005760000520;13/07/2020 13:00:27
14/06/2020;SMALLFOOT;PÉPEQUENO;E1800215200000;ESTADOS UNIDOS;5006574;DRIVE IN CINEART ALPHAVILLE;36;6000013;437;45925;NOVA LIMA;MG;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000820;09/07/2020 20:47:41
14/06/2020;SONIC THE HEDGEHOG;SONIC - O FILME;E2000012200000;CANADÁ;5006584;CINE LASER PASSO FUNDO DRIVE-IN;74;6000104;43959;43960;PASSO FUNDO;RS;PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA;27.654.722/0001-16;31004041000720;09/07/2020 20:30:39
14/06/2020;SONIC THE HEDGEHOG;SONIC - O FILME;E2000012200000;CANADÁ;5006562;CINE QUINZE DRIVE-IN;16;6000012;15558;39450;GUARAPUAVA;PR;PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA;27.654.722/0001-16;31004041000720;09/07/2020 20:30:39
14/06/2020;SONIC THE HEDGEHOG;SONIC - O FILME;E2000012200000;CANADÁ;5006554;CINEPLUS XAXIM DRIVE-IN - PLANETA DRIVE-IN;90;6000023;15673;15674;CURITIBA;PR;PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA;27.654.722/0001-16;31004041000720;09/07/2020 20:30:39
14/06/2020;SONIC THE HEDGEHOG;SONIC - O FILME;E2000012200000;CANADÁ;5006570;TOP CINEPLEX PAULÍNIA - DRIVE-IN;15;6000056;19398;19399;PAULÍNIA;SP;PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA;27.654.722/0001-16;31004041000720;09/07/2020 20:30:39
14/06/2020;STORKS;CEGONHAS - A HISTÓRIA QUE NÃO TE CONTARAM;E1600405300000;ESTADOS UNIDOS;5002102;CINE DRIVEIN;254;;5465;6715;BRASÍLIA;DF;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000820;09/07/2020 20:47:41
14/06/2020;THE INVISIBLE MAN;O HOMEM INVISÍVEL;E1900438600000;AUSTRÁLIA;5006553;CINE PRIME URUGUAIANA DRIVE-IN;6;6000110;43318;43979;URUGUAIANA;RS;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000820;09/07/2020 19:41:29
14/06/2020;THE INVISIBLE MAN;O HOMEM INVISÍVEL;E1900438600000;AUSTRÁLIA;5006561;CINEART CACOAL SHOPPING SALA DRIVE-IN;7;;19535;37071;CACOAL;RO;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000820;09/07/2020 19:41:29
14/06/2020;TURMA DA MÔNICA - LAÇOS;;B1900235500000;BRASIL;5006555;CENTERPLEX BARRETOS CINE DRIVE-IN;6;6000006;16321;18414;BARRETOS;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026001920;27/10/2020 15:32:09
14/06/2020;TURMA DA MÔNICA - LAÇOS;;B1900235500000;BRASIL;5006557;CENTERPLEX CIDADE NORTE DRIVE-IN;6;6000006;2836;22580;SÃO JOSÉ DO RIO PRETO;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026001920;27/10/2020 15:32:09
14/06/2020;TURMA DA MÔNICA - LAÇOS;;B1900235500000;BRASIL;5006551;CENTERPLEX LAPA DRIVE-IN - CINE CTN;316;6000006;2836;2842;SÃO PAULO;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026001920;27/10/2020 15:32:09
14/06/2020;WONDER;EXTRAORDINÁRIO;E1700451500000;ESTADOS UNIDOS;;GRUPOCINE ITAPETININGA (DRIVE IN);6;;;;ITAPETININGA;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026001920;27/10/2020 15:32:09
14/06/2020;WONDER WOMAN;MULHER-MARAVILHA;E1700197900000;ESTADOS UNIDOS;5005024;CINE GLOBO SANTA ROSA;2;6000010;20979;29163;SANTA ROSA;RS;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000820;09/07/2020 20:47:41
15/06/2020;A STAR IS BORN;NASCE UMA ESTRELA;E1800303500000;ESTADOS UNIDOS;5006557;CENTERPLEX CIDADE NORTE DRIVE-IN;42;6000006;2836;22580;SÃO JOSÉ DO RIO PRETO;SP;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000820;09/07/2020 20:47:41
15/06/2020;A STAR IS BORN;NASCE UMA ESTRELA;E1800303500000;ESTADOS UNIDOS;5002102;CINE DRIVEIN;107;;5465;6715;BRASÍLIA;DF;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000820;09/07/2020 20:47:41
15/06/2020;A STAR IS BORN;NASCE UMA ESTRELA;E1800303500000;ESTADOS UNIDOS;5006562;CINE QUINZE DRIVE-IN;2;6000012;15558;39450;GUARAPUAVA;PR;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000820;09/07/2020 20:47:41
15/06/2020;A STAR IS BORN;NASCE UMA ESTRELA;E1800303500000;ESTADOS UNIDOS;5006570;TOP CINEPLEX PAULÍNIA - DRIVE-IN;2;6000056;19398;19399;PAULÍNIA;SP;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000820;09/07/2020 20:47:41
15/06/2020;DE PERNAS PRO AR 3;;B1900104200000;BRASIL;5006547;LITORAL PLAZA DRIVE-IN;6;6000027;22546;41704;PRAIA GRANDE;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026001920;27/10/2020 15:32:09
15/06/2020;FIVE FEET APART;A CINCO PASSOS DE VOCÊ;E1900025700000;ESTADOS UNIDOS;5006547;LITORAL PLAZA DRIVE-IN;10;6000027;22546;41704;PRAIA GRANDE;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026001920;27/10/2020 15:32:09
15/06/2020;GRETEL & HANSEL (2020);MARIA E JOÃO - O CONTO DAS BRUXAS;E1900467000000;ESTADOS UNIDOS;5005304;CINEFLIX VÁRZEA GRANDE SHOPPING - SALA 1;7;6000014;24534;31101;VÁRZEA GRANDE;MT;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807002020;09/09/2020 10:55:01
15/06/2020;LA LA LAND;LA LA LAND – CANTANDO ESTAÇÕES;E1600677400000;ESTADOS UNIDOS;;GRUPOCINE ITAPETININGA (DRIVE IN);1;;;;ITAPETININGA;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026001920;27/10/2020 15:32:09
15/06/2020;LITTLE WOMEN;ADORÁVEIS MULHERES;E1900512400000;ESTADOS UNIDOS;5002102;CINE DRIVEIN;110;;5465;6715;BRASÍLIA;DF;COLUMBIA TRISTAR FILMES DO BRASIL LTDA;00.979.601/0001-98;30006058001220;10/07/2020 19:14:31
15/06/2020;MINHA MÃE É UMA PEÇA 3;;B1900576900000;BRASIL;5006194;LITORAL PLAZA 02;2;6000027;22546;41704;PRAIA GRANDE;SP;FREESPIRIT DISTRIBUIDORA DE FILMES LTDA.;07.616.202/0001-01;31005250002320;28/07/2020 16:35:58
15/06/2020;MINHA VIDA EM MARTE;;B1800539000000;BRASIL;5003570;SALA CIDADE JARDIM NORTE 01;27;6000006;2836;22580;SÃO JOSÉ DO RIO PRETO;SP;FREESPIRIT DISTRIBUIDORA DE FILMES LTDA.;07.616.202/0001-01;31005250002320;28/07/2020 16:35:58
15/06/2020;SONIC THE HEDGEHOG;SONIC - O FILME;E2000012200000;CANADÁ;5006562;CINE QUINZE DRIVE-IN;2;6000012;15558;39450;GUARAPUAVA;PR;PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA;27.654.722/0001-16;31004041000720;09/07/2020 20:30:39
15/06/2020;SONIC THE HEDGEHOG;SONIC - O FILME;E2000012200000;CANADÁ;5006570;TOP CINEPLEX PAULÍNIA - DRIVE-IN;3;6000056;19398;19399;PAULÍNIA;SP;PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA;27.654.722/0001-16;31004041000720;09/07/2020 20:30:39
15/06/2020;STORKS;CEGONHAS - A HISTÓRIA QUE NÃO TE CONTARAM;E1600405300000;ESTADOS UNIDOS;5002102;CINE DRIVEIN;70;;5465;6715;BRASÍLIA;DF;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000820;09/07/2020 20:47:41
15/06/2020;WONDER;EXTRAORDINÁRIO;E1700451500000;ESTADOS UNIDOS;;GRUPOCINE ITAPETININGA (DRIVE IN);8;;;;ITAPETININGA;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026001920;27/10/2020 15:32:09
15/06/2020;WONDER WOMAN;MULHER-MARAVILHA;E1700197900000;ESTADOS UNIDOS;5005024;CINE GLOBO SANTA ROSA;3;6000010;20979;29163;SANTA ROSA;RS;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000820;09/07/2020 20:47:41
16/06/2020;A STAR IS BORN;NASCE UMA ESTRELA;E1800303500000;ESTADOS UNIDOS;5002102;CINE DRIVEIN;185;;5465;6715;BRASÍLIA;DF;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000820;09/07/2020 20:47:41
16/06/2020;A STAR IS BORN;NASCE UMA ESTRELA;E1800303500000;ESTADOS UNIDOS;5006562;CINE QUINZE DRIVE-IN;5;6000012;15558;39450;GUARAPUAVA;PR;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000820;09/07/2020 20:47:41
16/06/2020;A STAR IS BORN;NASCE UMA ESTRELA;E1800303500000;ESTADOS UNIDOS;5006550;CINEPLUS FAZENDA DRIVE-IN;4;6000023;36183;36184;FAZENDA RIO GRANDE;PR;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000820;09/07/2020 20:47:41
16/06/2020;A STAR IS BORN;NASCE UMA ESTRELA;E1800303500000;ESTADOS UNIDOS;5006567;CINESHOW TUBARÃO DRIVE-IN;8;6000025;33770;33771;TUBARÃO;SC;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000820;09/07/2020 20:47:41
16/06/2020;A STAR IS BORN;NASCE UMA ESTRELA;E1800303500000;ESTADOS UNIDOS;5006570;TOP CINEPLEX PAULÍNIA - DRIVE-IN;4;6000056;19398;19399;PAULÍNIA;SP;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000820;09/07/2020 20:47:41
16/06/2020;DE PERNAS PRO AR 3;;B1900104200000;BRASIL;5006547;LITORAL PLAZA DRIVE-IN;13;6000027;22546;41704;PRAIA GRANDE;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026001920;27/10/2020 15:32:09
16/06/2020;DOLITTLE;DOLITTLE;E1900437900000;ESTADOS UNIDOS;5006550;CINEPLUS FAZENDA DRIVE-IN;4;6000023;36183;36184;FAZENDA RIO GRANDE;PR;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000820;09/07/2020 19:41:29
16/06/2020;FIVE FEET APART;A CINCO PASSOS DE VOCÊ;E1900025700000;ESTADOS UNIDOS;5006547;LITORAL PLAZA DRIVE-IN;14;6000027;22546;41704;PRAIA GRANDE;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026001920;27/10/2020 15:32:09
16/06/2020;GRETEL & HANSEL (2020);MARIA E JOÃO - O CONTO DAS BRUXAS;E1900467000000;ESTADOS UNIDOS;5005304;CINEFLIX VÁRZEA GRANDE SHOPPING - SALA 1;2;6000014;24534;31101;VÁRZEA GRANDE;MT;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807002020;09/09/2020 10:55:01
16/06/2020;LA LA LAND;LA LA LAND – CANTANDO ESTAÇÕES;E1600677400000;ESTADOS UNIDOS;;GRUPOCINE ITAPETININGA (DRIVE IN);2;;;;ITAPETININGA;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026001920;27/10/2020 15:32:09
16/06/2020;LEGO BATMAN THE MOVIE DC SUPER HEROES UNITE;BATMAN LEGO - O FILME: SUPER HEROIS SE UNEM;E1500826200000;ESTADOS UNIDOS;5006567;CINESHOW TUBARÃO DRIVE-IN;7;6000025;33770;33771;TUBARÃO;SC;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000820;09/07/2020 20:47:41
16/06/2020;LITTLE WOMEN;ADORÁVEIS MULHERES;E1900512400000;ESTADOS UNIDOS;5002102;CINE DRIVEIN;143;;5465;6715;BRASÍLIA;DF;COLUMBIA TRISTAR FILMES DO BRASIL LTDA;00.979.601/0001-98;30006058001220;10/07/2020 19:14:31
16/06/2020;MINHA MÃE É UMA PEÇA 3;;B1900576900000;BRASIL;5006194;LITORAL PLAZA 02;7;6000027;22546;41704;PRAIA GRANDE;SP;FREESPIRIT DISTRIBUIDORA DE FILMES LTDA.;07.616.202/0001-01;31005250002320;28/07/2020 16:35:58
16/06/2020;SONIC THE HEDGEHOG;SONIC - O FILME;E2000012200000;CANADÁ;5006562;CINE QUINZE DRIVE-IN;2;6000012;15558;39450;GUARAPUAVA;PR;PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA;27.654.722/0001-16;31004041000720;09/07/2020 20:30:39
16/06/2020;SONIC THE HEDGEHOG;SONIC - O FILME;E2000012200000;CANADÁ;5006570;TOP CINEPLEX PAULÍNIA - DRIVE-IN;4;6000056;19398;19399;PAULÍNIA;SP;PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA;27.654.722/0001-16;31004041000720;09/07/2020 20:30:39
16/06/2020;STORKS;CEGONHAS - A HISTÓRIA QUE NÃO TE CONTARAM;E1600405300000;ESTADOS UNIDOS;5002102;CINE DRIVEIN;102;;5465;6715;BRASÍLIA;DF;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000820;09/07/2020 20:47:41
16/06/2020;WONDER;EXTRAORDINÁRIO;E1700451500000;ESTADOS UNIDOS;;GRUPOCINE ITAPETININGA (DRIVE IN);7;;;;ITAPETININGA;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026001920;27/10/2020 15:32:09
17/06/2020;A STAR IS BORN;NASCE UMA ESTRELA;E1800303500000;ESTADOS UNIDOS;5002102;CINE DRIVEIN;249;;5465;6715;BRASÍLIA;DF;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000820;09/07/2020 20:47:41
17/06/2020;A STAR IS BORN;NASCE UMA ESTRELA;E1800303500000;ESTADOS UNIDOS;5006562;CINE QUINZE DRIVE-IN;10;6000012;15558;39450;GUARAPUAVA;PR;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000820;09/07/2020 20:47:41
17/06/2020;A STAR IS BORN;NASCE UMA ESTRELA;E1800303500000;ESTADOS UNIDOS;5006550;CINEPLUS FAZENDA DRIVE-IN;3;6000023;36183;36184;FAZENDA RIO GRANDE;PR;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000820;09/07/2020 20:47:41
17/06/2020;A STAR IS BORN;NASCE UMA ESTRELA;E1800303500000;ESTADOS UNIDOS;5006567;CINESHOW TUBARÃO DRIVE-IN;18;6000025;33770;33771;TUBARÃO;SC;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000820;09/07/2020 20:47:41
17/06/2020;A STAR IS BORN;NASCE UMA ESTRELA;E1800303500000;ESTADOS UNIDOS;5006574;DRIVE IN CINEART ALPHAVILLE;27;6000013;437;45925;NOVA LIMA;MG;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000820;09/07/2020 20:47:41
17/06/2020;A STAR IS BORN;NASCE UMA ESTRELA;E1800303500000;ESTADOS UNIDOS;5006570;TOP CINEPLEX PAULÍNIA - DRIVE-IN;11;6000056;19398;19399;PAULÍNIA;SP;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000820;09/07/2020 20:47:41
17/06/2020;DE PERNAS PRO AR 3;;B1900104200000;BRASIL;5006547;LITORAL PLAZA DRIVE-IN;7;6000027;22546;41704;PRAIA GRANDE;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026001920;27/10/2020 15:32:09
