DATA_EXIBICAO;TITULO_ORIGINAL;TITULO_BRASIL;CPB_ROE;PAIS_OBRA;REGISTRO_SALA;NOME_SALA;PUBLICO;REGISTRO_GRUPO_EXIBIDOR;REGISTRO_EXIBIDOR;REGISTRO_COMPLEXO;MUNICIPIO_SALA_COMPLEXO;UF_SALA_COMPLEXO;RAZAO_SOCIAL_DISTRIBUIDORA;CNPJ_DISTRIBUIDORA;NR_PROTOCOLO_ENVIO;DATA_HORA_ENVIO_PROTOCOLO
10/09/2020;SCOOB!;SCOOBY - O FILME;E2000026400000;ESTADOS UNIDOS;5006577;CINE FLEX DRIVE-IN;41;6000121;41685;45933;PONTA GROSSA;PR;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
10/09/2020;SCOOB!;SCOOBY - O FILME;E2000026400000;ESTADOS UNIDOS;5006625;CINE GOLDEN - DRIVE IN;5;6000141;45886;46420;JEQUIÉ;BA;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
10/09/2020;SCOOB!;SCOOBY - O FILME;E2000026400000;ESTADOS UNIDOS;5006494;CINE INTER SANTA INES 02;26;6000140;44834;44835;SANTA INÊS;MA;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
10/09/2020;SCOOB!;SCOOBY - O FILME;E2000026400000;ESTADOS UNIDOS;5001149;CINE PORTO;11;;2351;2352;UBATUBA;SP;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
10/09/2020;SCOOB!;SCOOBY - O FILME;E2000026400000;ESTADOS UNIDOS;5002494;CINE SANTA HELENA - SALA 01;21;;15177;15178;TATUÍ;SP;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
10/09/2020;SCOOB!;SCOOBY - O FILME;E2000026400000;ESTADOS UNIDOS;5006482;CINE SUL LENÇÓIS PAULISTA 01;10;6000121;44707;44708;LENÇÓIS PAULISTA;SP;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
10/09/2020;SCOOB!;SCOOBY - O FILME;E2000026400000;ESTADOS UNIDOS;5005965;CINE SUL SALA 01;17;6000121;38751;38752;MEDIANEIRA;PR;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
10/09/2020;SCOOB!;SCOOBY - O FILME;E2000026400000;ESTADOS UNIDOS;5002428;CINE WEST SALA 01;9;;14882;14883;CASCAVEL;PR;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
10/09/2020;SCOOB!;SCOOBY - O FILME;E2000026400000;ESTADOS UNIDOS;5005751;CINE WEST SALA 03;4;;14882;14883;CASCAVEL;PR;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
10/09/2020;SCOOB!;SCOOBY - O FILME;E2000026400000;ESTADOS UNIDOS;5004186;CINEFLIX JK SHOPPING - SALA 3;23;6000014;24534;24535;BRASÍLIA;DF;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
10/09/2020;SCOOB!;SCOOBY - O FILME;E2000026400000;ESTADOS UNIDOS;5005721;CINEFLIX VALPARAISO SALA 04;10;6000014;24534;34628;VALPARAÍSO DE GOIÁS;GO;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
10/09/2020;SCOOB!;SCOOBY - O FILME;E2000026400000;ESTADOS UNIDOS;5005308;CINEFLIX VÁRZEA GRANDE SHOPPING - SALA 5;24;6000014;24534;31101;VÁRZEA GRANDE;MT;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
10/09/2020;SCOOB!;SCOOBY - O FILME;E2000026400000;ESTADOS UNIDOS;5006620;CINEMAIS MONTES CLAROS DRIVE IN;2;6000017;2892;23844;MONTES CLAROS;MG;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
10/09/2020;SCOOB!;SCOOBY - O FILME;E2000026400000;ESTADOS UNIDOS;5002683;CINEMAR SALA AZUL;3;;16226;16227;ITANHAÉM;SP;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
10/09/2020;SCOOB!;SCOOBY - O FILME;E2000026400000;ESTADOS UNIDOS;5006554;CINEPLUS XAXIM DRIVE-IN - PLANETA DRIVE-IN;32;6000023;15673;15674;CURITIBA;PR;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
10/09/2020;SCOOB!;SCOOBY - O FILME;E2000026400000;ESTADOS UNIDOS;5005693;CINEPOLIS RIOMAR KENNEDY - SALA 02;14;6000024;17266;34309;FORTALEZA;CE;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
10/09/2020;SCOOB!;SCOOBY - O FILME;E2000026400000;ESTADOS UNIDOS;5006571;CINESYSTEM AMÉRICAS DRIVE-IN;4;6000027;5348;28834;RIO DE JANEIRO;RJ;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
10/09/2020;SCOOB!;SCOOBY - O FILME;E2000026400000;ESTADOS UNIDOS;5005975;CINESYSTEM ANANINDEUA SALA 01;28;6000027;22546;38898;ANANINDEUA;PA;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
10/09/2020;SCOOB!;SCOOBY - O FILME;E2000026400000;ESTADOS UNIDOS;5005984;CINESYSTEM ANANINDEUA SALA 10;15;6000027;22546;38898;ANANINDEUA;PA;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
10/09/2020;SCOOB!;SCOOBY - O FILME;E2000026400000;ESTADOS UNIDOS;5006610;CINESYSTEM DRIVE-IN AEROPORTO VITÓRIA;1;6000027;22546;46257;VITÓRIA;ES;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
10/09/2020;SCOOB!;SCOOBY - O FILME;E2000026400000;ESTADOS UNIDOS;5005351;CINESYSTEM SANTARÉM SALA 01;45;6000027;22546;31524;SANTARÉM;PA;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
10/09/2020;SCOOB!;SCOOBY - O FILME;E2000026400000;ESTADOS UNIDOS;5005355;CINESYSTEM SANTARÉM SALA 05;35;6000027;22546;31524;SANTARÉM;PA;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
10/09/2020;SCOOB!;SCOOBY - O FILME;E2000026400000;ESTADOS UNIDOS;5005157;CINÉPOLIS MANAUS PLAZA - SALA 1;7;6000024;17266;30118;MANAUS;AM;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
10/09/2020;SCOOB!;SCOOBY - O FILME;E2000026400000;ESTADOS UNIDOS;5005149;CINÉPOLIS MILLENNIUM - SALA 1;6;6000024;17266;30116;MANAUS;AM;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
10/09/2020;SCOOB!;SCOOBY - O FILME;E2000026400000;ESTADOS UNIDOS;5005098;CINÉPOLIS SÃO GONÇALO SHOPPING - SALA 7;13;6000024;17266;30088;SÃO GONÇALO;RJ;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
10/09/2020;SCOOB!;SCOOBY - O FILME;E2000026400000;ESTADOS UNIDOS;5004880;CIRCUITO CINEMAS PBAS- SALA 02;13;6000028;15568;27873;PARAUAPEBAS;PA;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
10/09/2020;SCOOB!;SCOOBY - O FILME;E2000026400000;ESTADOS UNIDOS;5006619;DRIVE - GYN SERRA DOURADA 03;4;6000039;45898;46312;GOIÂNIA;GO;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
10/09/2020;SCOOB!;SCOOBY - O FILME;E2000026400000;ESTADOS UNIDOS;5006574;DRIVE IN CINEART ALPHAVILLE;3;6000013;437;45925;NOVA LIMA;MG;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
10/09/2020;SCOOB!;SCOOBY - O FILME;E2000026400000;ESTADOS UNIDOS;5006461;GRUPOCINE EUSÉBIO 01;6;6000034;44276;44457;EUSÉBIO;CE;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
10/09/2020;SCOOB!;SCOOBY - O FILME;E2000026400000;ESTADOS UNIDOS;5006421;GRUPOCINE ITAPECERICA 01;2;6000034;44276;44290;ITAPECERICA DA SERRA;SP;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
10/09/2020;SCOOB!;SCOOBY - O FILME;E2000026400000;ESTADOS UNIDOS;5006424;GRUPOCINE ITAPECERICA 04;4;6000034;44276;44290;ITAPECERICA DA SERRA;SP;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
10/09/2020;SCOOB!;SCOOBY - O FILME;E2000026400000;ESTADOS UNIDOS;5006414;GRUPOCINE MARANGUAPE 01;4;6000034;44276;44288;MARANGUAPE;CE;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
10/09/2020;SCOOB!;SCOOBY - O FILME;E2000026400000;ESTADOS UNIDOS;5006415;GRUPOCINE MARANGUAPE 02;4;6000034;44276;44288;MARANGUAPE;CE;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
10/09/2020;SCOOB!;SCOOBY - O FILME;E2000026400000;ESTADOS UNIDOS;5006416;GRUPOCINE MARANGUAPE 03;2;6000034;44276;44288;MARANGUAPE;CE;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
10/09/2020;SCOOB!;SCOOBY - O FILME;E2000026400000;ESTADOS UNIDOS;5006383;GRUPOCINE SANTA ISABEL 01;1;6000034;44276;44277;SANTA ISABEL;SP;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
10/09/2020;SCOOB!;SCOOBY - O FILME;E2000026400000;ESTADOS UNIDOS;5005929;MOBI CINE AÇAILÂNDIA SALA 01;6;6000040;38236;38237;AÇAILÂNDIA;MA;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
10/09/2020;SCOOB!;SCOOBY - O FILME;E2000026400000;ESTADOS UNIDOS;5005956;MOBI CINE REDENÇÃO SALA 1;7;6000040;28561;38513;REDENÇÃO;PA;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
10/09/2020;SCOOB!;SCOOBY - O FILME;E2000026400000;ESTADOS UNIDOS;5005379;MOBI CINE TUCURUÍ - SALA 1;6;6000040;28561;31594;TUCURUÍ;PA;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
10/09/2020;SCOOB!;SCOOBY - O FILME;E2000026400000;ESTADOS UNIDOS;5001505;MOVIECOM CASTANHEIRA 7;5;6000100;2897;2896;BELÉM;PA;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
10/09/2020;SCOOB!;SCOOBY - O FILME;E2000026400000;ESTADOS UNIDOS;5002257;MOVIECOM PATIO BELÉM 2;12;6000100;2897;13915;BELÉM;PA;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
10/09/2020;SCOOB!;SCOOBY - O FILME;E2000026400000;ESTADOS UNIDOS;5004436;MOVIECOM PÁTIO MARABÁ 4;10;6000100;2897;25394;MARABÁ;PA;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
10/09/2020;SCOOB!;SCOOBY - O FILME;E2000026400000;ESTADOS UNIDOS;5006356;MULTICINE IANDE SHOPPING 1;7;6000045;5935;43968;CAUCAIA;CE;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
10/09/2020;SCOOB!;SCOOBY - O FILME;E2000026400000;ESTADOS UNIDOS;5006605;MULTICINE MOSSORÓ DRIVE IN;1;6000045;5935;17881;MOSSORÓ;RN;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
10/09/2020;SCOOB!;SCOOBY - O FILME;E2000026400000;ESTADOS UNIDOS;5005273;MULTICINE SANTA MARIA SALA 04;2;6000045;5935;30733;BRASÍLIA;DF;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
10/09/2020;SCOOB!;SCOOBY - O FILME;E2000026400000;ESTADOS UNIDOS;5000161;NORTH SHOPPING 2;34;6000037;1991;2414;FORTALEZA;CE;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
10/09/2020;SCOOB!;SCOOBY - O FILME;E2000026400000;ESTADOS UNIDOS;5006347;REDECINE PINDAMONHANGABA 01;2;6000034;43781;43782;PINDAMONHANGABA;SP;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
10/09/2020;SCOOB!;SCOOBY - O FILME;E2000026400000;ESTADOS UNIDOS;5006348;REDECINE PINDAMONHANGABA 02;2;6000034;43781;43782;PINDAMONHANGABA;SP;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
10/09/2020;SCOOB!;SCOOBY - O FILME;E2000026400000;ESTADOS UNIDOS;5006474;REDECINE SUMARE 03;6;6000014;5654;44547;SUMARÉ;SP;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
10/09/2020;SCOOB!;SCOOBY - O FILME;E2000026400000;ESTADOS UNIDOS;5002938;SALA 04;10;6000024;17266;17763;BELÉM;PA;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
10/09/2020;SCOOB!;SCOOBY - O FILME;E2000026400000;ESTADOS UNIDOS;5003158;SALA CIANORTE 01;50;;19525;19526;CIANORTE;PR;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
10/09/2020;SCOOB!;SCOOBY - O FILME;E2000026400000;ESTADOS UNIDOS;5002721;SALA CINE PLAYARTE MANAUARA 01;11;6000049;260;16356;MANAUS;AM;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
10/09/2020;SCOOB!;SCOOBY - O FILME;E2000026400000;ESTADOS UNIDOS;5002723;SALA CINE PLAYARTE MANAUARA 03;24;6000049;260;16356;MANAUS;AM;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
10/09/2020;SCOOB!;SCOOBY - O FILME;E2000026400000;ESTADOS UNIDOS;5002722;SALA CINE PLAYARTE MANAUARA 07;5;6000049;260;16356;MANAUS;AM;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
10/09/2020;SCOOB!;SCOOBY - O FILME;E2000026400000;ESTADOS UNIDOS;5004472;SALA CINEPOLIS NORTH SHOPPING JOQUEI 02;33;6000024;17266;25960;FORTALEZA;CE;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
10/09/2020;SCOOB!;SCOOBY - O FILME;E2000026400000;ESTADOS UNIDOS;5004372;SALA CINEPOLIS PONTA NEGRA 09 TRADICIONAL;21;6000024;17266;25193;MANAUS;AM;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
10/09/2020;SCOOB!;SCOOBY - O FILME;E2000026400000;ESTADOS UNIDOS;5003485;SALA PQ.BELEM 04;9;6000024;17266;21616;BELÉM;PA;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
10/09/2020;SONIC THE HEDGEHOG;SONIC - O FILME;E2000012200000;CANADÁ;5006556;BELAS ARTES DRIVE-IN;15;;12439;26953;SÃO PAULO;SP;PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA;27.654.722/0001-16;30004041001020;09/10/2020 14:03:00
10/09/2020;SPIDER-MAN: INTO THE SPIDER-VERSE;HOMEM-ARANHA NO ARANHAVERSO;E1800533700000;ESTADOS UNIDOS;5002603;CINEMAS BENFICA - SALA 1;5;;15690;15691;FORTALEZA;CE;COLUMBIA TRISTAR FILMES DO BRASIL LTDA;00.979.601/0001-98;31006058001720;15/10/2020 14:01:55
10/09/2020;SPIDER-MAN: INTO THE SPIDER-VERSE;HOMEM-ARANHA NO ARANHAVERSO;E1800533700000;ESTADOS UNIDOS;5005094;CINÉPOLIS SÃO GONÇALO SHOPPING - SALA 3;2;6000024;17266;30088;SÃO GONÇALO;RJ;COLUMBIA TRISTAR FILMES DO BRASIL LTDA;00.979.601/0001-98;31006058001720;15/10/2020 14:01:55
10/09/2020;SPIDER-MAN: INTO THE SPIDER-VERSE;HOMEM-ARANHA NO ARANHAVERSO;E1800533700000;ESTADOS UNIDOS;5001495;MOVIECOM CASTANHEIRA 1;3;6000100;2897;2896;BELÉM;PA;COLUMBIA TRISTAR FILMES DO BRASIL LTDA;00.979.601/0001-98;31006058001720;15/10/2020 14:01:55
10/09/2020;SPIDER-MAN: INTO THE SPIDER-VERSE;HOMEM-ARANHA NO ARANHAVERSO;E1800533700000;ESTADOS UNIDOS;5002255;MOVIECOM PATIO BELÉM 1;4;6000100;2897;13915;BELÉM;PA;COLUMBIA TRISTAR FILMES DO BRASIL LTDA;00.979.601/0001-98;31006058001720;15/10/2020 14:01:55
10/09/2020;SPIDER-MAN: INTO THE SPIDER-VERSE;HOMEM-ARANHA NO ARANHAVERSO;E1800533700000;ESTADOS UNIDOS;5004434;MOVIECOM PÁTIO MARABÁ 2;4;6000100;2897;25394;MARABÁ;PA;COLUMBIA TRISTAR FILMES DO BRASIL LTDA;00.979.601/0001-98;31006058001720;15/10/2020 14:01:55
10/09/2020;SPIDER-MAN: INTO THE SPIDER-VERSE;HOMEM-ARANHA NO ARANHAVERSO;E1800533700000;ESTADOS UNIDOS;5003488;SALA PQ.BELEM 07;2;6000024;17266;21616;BELÉM;PA;COLUMBIA TRISTAR FILMES DO BRASIL LTDA;00.979.601/0001-98;31006058001720;15/10/2020 14:01:55
10/09/2020;THE AVENGERS;THE AVENGERS: OS VINGADORES;E1500275200000;ESTADOS UNIDOS;5005374;2120 CINEMARK MOGI DAS CRUZES SALA 03;2;6000018;1843;31561;MOGI DAS CRUZES;SP;THE WALT DISNEY COMPANY (BRASIL) LTDA.;73.042.962/0001-87;31284757000920;09/10/2020 20:12:17
10/09/2020;THE AVENGERS;THE AVENGERS: OS VINGADORES;E1500275200000;ESTADOS UNIDOS;5006483;CINE SUL LENÇÓIS PAULISTA 02;3;6000121;44707;44708;LENÇÓIS PAULISTA;SP;THE WALT DISNEY COMPANY (BRASIL) LTDA.;73.042.962/0001-87;31284757000920;09/10/2020 20:12:17
10/09/2020;THE AVENGERS;THE AVENGERS: OS VINGADORES;E1500275200000;ESTADOS UNIDOS;5004188;CINEFLIX JK SHOPPING - SALA 5;18;6000014;24534;24535;BRASÍLIA;DF;THE WALT DISNEY COMPANY (BRASIL) LTDA.;73.042.962/0001-87;31284757000920;09/10/2020 20:12:17
10/09/2020;THE AVENGERS;THE AVENGERS: OS VINGADORES;E1500275200000;ESTADOS UNIDOS;5005722;CINEFLIX VALPARAISO SALA 05;6;6000014;24534;34628;VALPARAÍSO DE GOIÁS;GO;THE WALT DISNEY COMPANY (BRASIL) LTDA.;73.042.962/0001-87;31284757000920;09/10/2020 20:12:17
10/09/2020;THE AVENGERS;THE AVENGERS: OS VINGADORES;E1500275200000;ESTADOS UNIDOS;5005338;CINEMAS BENFICA - SALA 4;2;;15690;15691;FORTALEZA;CE;THE WALT DISNEY COMPANY (BRASIL) LTDA.;73.042.962/0001-87;31284757000920;09/10/2020 20:12:17
10/09/2020;THE AVENGERS;THE AVENGERS: OS VINGADORES;E1500275200000;ESTADOS UNIDOS;5005697;CINEPOLIS RIOMAR KENNEDY - SALA 06;10;6000024;17266;34309;FORTALEZA;CE;THE WALT DISNEY COMPANY (BRASIL) LTDA.;73.042.962/0001-87;31284757000920;09/10/2020 20:12:17
10/09/2020;THE AVENGERS;THE AVENGERS: OS VINGADORES;E1500275200000;ESTADOS UNIDOS;5002402;CINEVIP RONDON PLAZA SHOPPING SALA 02;21;;14781;14782;RONDONÓPOLIS;MT;THE WALT DISNEY COMPANY (BRASIL) LTDA.;73.042.962/0001-87;31284757000920;09/10/2020 20:12:17
10/09/2020;THE AVENGERS;THE AVENGERS: OS VINGADORES;E1500275200000;ESTADOS UNIDOS;5004822;KINOPLEX AMAZONAS SALA 04;17;6000037;1991;2393;MANAUS;AM;THE WALT DISNEY COMPANY (BRASIL) LTDA.;73.042.962/0001-87;31284757000920;09/10/2020 20:12:17
10/09/2020;THE AVENGERS;THE AVENGERS: OS VINGADORES;E1500275200000;ESTADOS UNIDOS;5001500;MOVIECOM CASTANHEIRA 4;2;6000100;2897;2896;BELÉM;PA;THE WALT DISNEY COMPANY (BRASIL) LTDA.;73.042.962/0001-87;31284757000920;09/10/2020 20:12:17
10/09/2020;THE AVENGERS;THE AVENGERS: OS VINGADORES;E1500275200000;ESTADOS UNIDOS;5002256;MOVIECOM PATIO BELÉM 3;4;6000100;2897;13915;BELÉM;PA;THE WALT DISNEY COMPANY (BRASIL) LTDA.;73.042.962/0001-87;31284757000920;09/10/2020 20:12:17
10/09/2020;THE AVENGERS;THE AVENGERS: OS VINGADORES;E1500275200000;ESTADOS UNIDOS;5006357;MULTICINE IANDE SHOPPING 2;2;6000045;5935;43968;CAUCAIA;CE;THE WALT DISNEY COMPANY (BRASIL) LTDA.;73.042.962/0001-87;31284757000920;09/10/2020 20:12:17
10/09/2020;THE AVENGERS;THE AVENGERS: OS VINGADORES;E1500275200000;ESTADOS UNIDOS;5000737;UCI - SHOPPING CENTER IGUATEMI FORTALEZA - SALA 06;2;6000059;2612;2616;FORTALEZA;CE;THE WALT DISNEY COMPANY (BRASIL) LTDA.;73.042.962/0001-87;31284757000920;09/10/2020 20:12:17
10/09/2020;THE GENTLEMEN;MAGNATAS DO CRIME;E2000005600000;ESTADOS UNIDOS;5005377;2120 CINEMARK MOGI DAS CRUZES SALA 06;4;6000018;1843;31561;MOGI DAS CRUZES;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026002820;30/10/2020 15:42:37
10/09/2020;THE GENTLEMEN;MAGNATAS DO CRIME;E2000005600000;ESTADOS UNIDOS;5005928;CENTERPLEX GRANDE CIRCULAR 05;3;6000006;38234;38235;MANAUS;AM;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026002820;30/10/2020 15:42:37
10/09/2020;THE GENTLEMEN;MAGNATAS DO CRIME;E2000005600000;ESTADOS UNIDOS;5005617;CINE A ALTAMIRA SALA 01;9;6000008;28464;33426;ALTAMIRA;PA;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026002820;30/10/2020 15:42:37
10/09/2020;THE GENTLEMEN;MAGNATAS DO CRIME;E2000005600000;ESTADOS UNIDOS;5005644;CINE LASER BARRA DO GARÇAS SALA 03;9;6000104;33805;33806;BARRA DO GARÇAS;MT;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026002820;30/10/2020 15:42:37
10/09/2020;THE GENTLEMEN;MAGNATAS DO CRIME;E2000005600000;ESTADOS UNIDOS;5004594;CINE LASER SANTARÉM 02;4;6000104;19465;21688;SANTARÉM;PA;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026002820;30/10/2020 15:42:37
10/09/2020;THE GENTLEMEN;MAGNATAS DO CRIME;E2000005600000;ESTADOS UNIDOS;5004593;CINE LASER SORRISO 2;13;6000104;19465;19467;SORRISO;MT;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026002820;30/10/2020 15:42:37
10/09/2020;THE GENTLEMEN;MAGNATAS DO CRIME;E2000005600000;ESTADOS UNIDOS;5006020;CINE QUINZE SALA 04;2;6000012;15558;39450;GUARAPUAVA;PR;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026002820;30/10/2020 15:42:37
10/09/2020;THE GENTLEMEN;MAGNATAS DO CRIME;E2000005600000;ESTADOS UNIDOS;5004187;CINEFLIX JK SHOPPING - SALA 4;14;6000014;24534;24535;BRASÍLIA;DF;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026002820;30/10/2020 15:42:37
10/09/2020;THE GENTLEMEN;MAGNATAS DO CRIME;E2000005600000;ESTADOS UNIDOS;5005720;CINEFLIX VALPARAISO SALA 03;4;6000014;24534;34628;VALPARAÍSO DE GOIÁS;GO;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026002820;30/10/2020 15:42:37
10/09/2020;THE GENTLEMEN;MAGNATAS DO CRIME;E2000005600000;ESTADOS UNIDOS;5005309;CINEFLIX VÁRZEA GRANDE SHOPPING - SALA 6;21;6000014;24534;31101;VÁRZEA GRANDE;MT;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026002820;30/10/2020 15:42:37
10/09/2020;THE GENTLEMEN;MAGNATAS DO CRIME;E2000005600000;ESTADOS UNIDOS;5006087;CINEMAXS PARANÁ FAMÍLIA 01;21;;19490;40853;CAMPO MOURÃO;PR;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026002820;30/10/2020 15:42:37
10/09/2020;THE GENTLEMEN;MAGNATAS DO CRIME;E2000005600000;ESTADOS UNIDOS;5005980;CINESYSTEM ANANINDEUA SALA 06;12;6000027;22546;38898;ANANINDEUA;PA;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026002820;30/10/2020 15:42:37
10/09/2020;THE GENTLEMEN;MAGNATAS DO CRIME;E2000005600000;ESTADOS UNIDOS;5005354;CINESYSTEM SANTARÉM SALA 04;25;6000027;22546;31524;SANTARÉM;PA;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026002820;30/10/2020 15:42:37
10/09/2020;THE GENTLEMEN;MAGNATAS DO CRIME;E2000005600000;ESTADOS UNIDOS;5005151;CINÉPOLIS MILLENNIUM - SALA 3;2;6000024;17266;30116;MANAUS;AM;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026002820;30/10/2020 15:42:37
10/09/2020;THE GENTLEMEN;MAGNATAS DO CRIME;E2000005600000;ESTADOS UNIDOS;5005092;CINÉPOLIS SÃO GONÇALO SHOPPING - SALA 1;6;6000024;17266;30088;SÃO GONÇALO;RJ;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026002820;30/10/2020 15:42:37
10/09/2020;THE GENTLEMEN;MAGNATAS DO CRIME;E2000005600000;ESTADOS UNIDOS;5000081;KINOPLEX AMAZONAS SALA 03;50;6000037;1991;2393;MANAUS;AM;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026002820;30/10/2020 15:42:37
